datetime,Electricity:Facility_None(kWh),DistrictCooling:Facility_None(kWh),Electricity:Facility_None(kWh)
2017-02-10T23:30:00-05:00,0.0,0.0,0.0
2017-02-10T23:40:00-05:00,0.0,0.0,0.0
2017-02-10T23:50:00-05:00,0.0,0.0,0.0
2017-02-11T00:00:00-05:00,0.0,0.0,0.0
2017-02-11T00:10:00-05:00,0.0,0.0,0.0
2017-02-11T00:20:00-05:00,0.0,0.0,0.0
2017-02-11T00:30:00-05:00,0.0,0.0,0.0
2017-02-11T00:40:00-05:00,0.0,0.0,0.0
2017-02-11T00:50:00-05:00,0.0,0.0,0.0
2017-02-11T01:00:00-05:00,0.0,0.0,0.0
2017-02-11T01:10:00-05:00,0.0,0.0,0.0
2017-02-11T01:20:00-05:00,0.0,0.0,0.0
2017-02-11T01:30:00-05:00,0.0,0.0,0.0
2017-02-11T01:40:00-05:00,0.0,0.0,0.0
2017-02-11T01:50:00-05:00,0.0,0.0,0.0
2017-02-11T02:00:00-05:00,0.0,0.0,0.0
2017-02-11T02:10:00-05:00,0.0,0.0,0.0
2017-02-11T02:20:00-05:00,0.0,0.0,0.0
2017-02-11T02:30:00-05:00,0.0,0.0,0.0
2017-02-11T02:40:00-05:00,0.0,0.0,0.0
2017-02-11T02:50:00-05:00,0.0,0.0,0.0
2017-02-11T03:00:00-05:00,0.0,0.0,0.0
2017-02-11T03:10:00-05:00,0.0,0.0,0.0
2017-02-11T03:20:00-05:00,0.0,0.0,0.0
2017-02-11T03:30:00-05:00,0.0,0.0,0.0
2017-02-11T03:40:00-05:00,0.0,0.0,0.0
2017-02-11T03:50:00-05:00,0.0,0.0,0.0
2017-02-11T04:00:00-05:00,0.0,0.0,0.0
2017-02-11T04:10:00-05:00,0.0,0.0,0.0
2017-02-11T04:20:00-05:00,0.0,0.0,0.0
2017-02-11T04:30:00-05:00,0.0,0.0,0.0
2017-02-11T04:40:00-05:00,0.0,0.0,0.0
2017-02-11T04:50:00-05:00,0.0,0.0,0.0
2017-02-11T05:00:00-05:00,0.0,0.0,0.0
2017-02-11T05:10:00-05:00,0.0,0.0,0.0
2017-02-11T05:20:00-05:00,0.0,0.0,0.0
2017-02-11T05:30:00-05:00,0.0,0.0,0.0
2017-02-11T05:40:00-05:00,0.0,0.0,0.0
2017-02-11T05:50:00-05:00,0.0,0.0,0.0
2017-02-11T06:00:00-05:00,0.0,0.0,0.0
2017-02-11T06:10:00-05:00,0.0,0.0,0.0
2017-02-11T06:20:00-05:00,0.0,0.0,0.0
2017-02-11T06:30:00-05:00,0.0,0.0,0.0
2017-02-11T06:40:00-05:00,0.0,0.0,0.0
2017-02-11T06:50:00-05:00,0.0,0.0,0.0
2017-02-11T07:00:00-05:00,0.0,0.0,0.0
2017-02-11T07:10:00-05:00,0.0,0.0,0.0
2017-02-11T07:20:00-05:00,0.0,0.0,0.0
2017-02-11T07:30:00-05:00,0.0,0.0,0.0
2017-02-11T07:40:00-05:00,0.0,0.0,0.0
2017-02-11T07:50:00-05:00,0.0,0.0,0.0
2017-02-11T08:00:00-05:00,0.0,0.0,0.0
2017-02-11T08:10:00-05:00,0.0,0.0,0.0
2017-02-11T08:20:00-05:00,0.0,0.0,0.0
2017-02-11T08:30:00-05:00,0.0,0.0,0.0
2017-02-11T08:40:00-05:00,0.0,0.0,0.0
2017-02-11T08:50:00-05:00,0.0,0.0,0.0
2017-02-11T09:00:00-05:00,0.0,0.0,0.0
2017-02-11T09:10:00-05:00,0.0,0.0,0.0
2017-02-11T09:20:00-05:00,0.0,0.0,0.0
2017-02-11T09:30:00-05:00,0.0,0.0,0.0
2017-02-11T09:40:00-05:00,0.0,0.0,0.0
2017-02-11T09:50:00-05:00,0.0,0.0,0.0
2017-02-11T10:00:00-05:00,0.0,0.0,0.0
2017-02-11T10:10:00-05:00,0.0,0.0,0.0
2017-02-11T10:20:00-05:00,0.0,0.0,0.0
2017-02-11T10:30:00-05:00,0.0,0.0,0.0
2017-02-11T10:40:00-05:00,0.0,0.0,0.0
2017-02-11T10:50:00-05:00,0.0,0.0,0.0
2017-02-11T11:00:00-05:00,0.0,0.0,0.0
2017-02-11T11:10:00-05:00,0.0,0.0,0.0
2017-02-11T11:20:00-05:00,0.0,0.0,0.0
2017-02-11T11:30:00-05:00,0.0,0.0,0.0
2017-02-11T11:40:00-05:00,0.0,0.0,0.0
2017-02-11T11:50:00-05:00,0.0,0.0,0.0
2017-02-11T12:00:00-05:00,0.0,0.0,0.0
2017-02-11T12:10:00-05:00,0.0,0.0,0.0
2017-02-11T12:20:00-05:00,0.0,0.0,0.0
2017-02-11T12:30:00-05:00,0.0,0.0,0.0
2017-02-11T12:40:00-05:00,0.0,0.0,0.0
2017-02-11T12:50:00-05:00,0.0,0.0,0.0
2017-02-11T13:00:00-05:00,0.0,0.0,0.0
2017-02-11T13:10:00-05:00,0.0,0.0,0.0
2017-02-11T13:20:00-05:00,0.0,0.0,0.0
2017-02-11T13:30:00-05:00,0.0,0.0,0.0
2017-02-11T13:40:00-05:00,0.0,0.0,0.0
2017-02-11T13:50:00-05:00,0.0,0.0,0.0
2017-02-11T14:00:00-05:00,0.0,0.0,0.0
2017-02-11T14:10:00-05:00,0.0,0.0,0.0
2017-02-11T14:20:00-05:00,0.0,0.0,0.0
2017-02-11T14:30:00-05:00,0.0,0.0,0.0
2017-02-11T14:40:00-05:00,0.0,0.0,0.0
2017-02-11T14:50:00-05:00,0.0,0.0,0.0
2017-02-11T15:00:00-05:00,0.0,0.0,0.0
2017-02-11T15:10:00-05:00,0.0,0.0,0.0
2017-02-11T15:20:00-05:00,0.0,0.0,0.0
2017-02-11T15:30:00-05:00,0.0,0.0,0.0
2017-02-11T15:40:00-05:00,0.0,0.0,0.0
2017-02-11T15:50:00-05:00,0.0,0.0,0.0
2017-02-11T16:00:00-05:00,0.0,0.0,0.0
2017-02-11T16:10:00-05:00,0.0,0.0,0.0
2017-02-11T16:20:00-05:00,0.0,0.0,0.0
2017-02-11T16:30:00-05:00,0.0,0.0,0.0
2017-02-11T16:40:00-05:00,0.0,0.0,0.0
2017-02-11T16:50:00-05:00,0.0,0.0,0.0
2017-02-11T17:00:00-05:00,0.0,0.0,0.0
2017-02-11T17:10:00-05:00,0.0,0.0,0.0
2017-02-11T17:20:00-05:00,0.0,0.0,0.0
2017-02-11T17:30:00-05:00,0.0,0.0,0.0
2017-02-11T17:40:00-05:00,0.0,0.0,0.0
2017-02-11T17:50:00-05:00,0.0,0.0,0.0
2017-02-11T18:00:00-05:00,0.0,0.0,0.0
2017-02-11T18:10:00-05:00,0.0,0.0,0.0
2017-02-11T18:20:00-05:00,0.0,0.0,0.0
2017-02-11T18:30:00-05:00,0.0,0.0,0.0
2017-02-11T18:40:00-05:00,0.0,0.0,0.0
2017-02-11T18:50:00-05:00,0.0,0.0,0.0
2017-02-11T19:00:00-05:00,0.0,0.0,0.0
2017-02-11T19:10:00-05:00,0.0,0.0,0.0
2017-02-11T19:20:00-05:00,0.0,0.0,0.0
2017-02-11T19:30:00-05:00,0.0,0.0,0.0
2017-02-11T19:40:00-05:00,0.0,0.0,0.0
2017-02-11T19:50:00-05:00,0.0,0.0,0.0
2017-02-11T20:00:00-05:00,0.0,0.0,0.0
2017-02-11T20:10:00-05:00,0.0,0.0,0.0
2017-02-11T20:20:00-05:00,0.0,0.0,0.0
2017-02-11T20:30:00-05:00,0.0,0.0,0.0
2017-02-11T20:40:00-05:00,0.0,0.0,0.0
2017-02-11T20:50:00-05:00,0.0,0.0,0.0
2017-02-11T21:00:00-05:00,0.0,0.0,0.0
2017-02-11T21:10:00-05:00,0.0,0.0,0.0
2017-02-11T21:20:00-05:00,0.0,0.0,0.0
2017-02-11T21:30:00-05:00,0.0,0.0,0.0
2017-02-11T21:40:00-05:00,0.0,0.0,0.0
2017-02-11T21:50:00-05:00,0.0,0.0,0.0
2017-02-11T22:00:00-05:00,0.0,0.0,0.0
2017-02-11T22:10:00-05:00,0.0,0.0,0.0
2017-02-11T22:20:00-05:00,0.0,0.0,0.0
2017-02-11T22:30:00-05:00,0.0,0.0,0.0
2017-02-11T22:40:00-05:00,0.0,0.0,0.0
2017-02-11T22:50:00-05:00,0.0,0.0,0.0
2017-02-11T23:00:00-05:00,0.0,0.0,0.0
2017-02-11T23:10:00-05:00,0.0,0.0,0.0
2017-02-11T23:20:00-05:00,0.0,0.0,0.0
2017-02-11T23:30:00-05:00,0.0,0.0,0.0
2017-02-11T23:40:00-05:00,0.0,0.0,0.0
2017-02-11T23:50:00-05:00,0.0,0.0,0.0
2017-02-12T00:00:00-05:00,0.0,0.0,0.0
2017-02-12T00:10:00-05:00,0.0,0.0,0.0
2017-02-12T00:20:00-05:00,0.0,0.0,0.0
2017-02-12T00:30:00-05:00,0.0,0.0,0.0
2017-02-12T00:40:00-05:00,0.0,0.0,0.0
2017-02-12T00:50:00-05:00,0.0,0.0,0.0
2017-02-12T01:00:00-05:00,0.0,0.0,0.0
2017-02-12T01:10:00-05:00,0.0,0.0,0.0
2017-02-12T01:20:00-05:00,0.0,0.0,0.0
2017-02-12T01:30:00-05:00,0.0,0.0,0.0
2017-02-12T01:40:00-05:00,0.0,0.0,0.0
2017-02-12T01:50:00-05:00,0.0,0.0,0.0
2017-02-12T02:00:00-05:00,0.0,0.0,0.0
2017-02-12T02:10:00-05:00,0.0,0.0,0.0
2017-02-12T02:20:00-05:00,0.0,0.0,0.0
2017-02-12T02:30:00-05:00,0.0,0.0,0.0
2017-02-12T02:40:00-05:00,0.0,0.0,0.0
2017-02-12T02:50:00-05:00,0.0,0.0,0.0
2017-02-12T03:00:00-05:00,0.0,0.0,0.0
2017-02-12T03:10:00-05:00,0.0,0.0,0.0
2017-02-12T03:20:00-05:00,0.0,0.0,0.0
2017-02-12T03:30:00-05:00,0.0,0.0,0.0
2017-02-12T03:40:00-05:00,0.0,0.0,0.0
2017-02-12T03:50:00-05:00,0.0,0.0,0.0
2017-02-12T04:00:00-05:00,0.0,0.0,0.0
2017-02-12T04:10:00-05:00,0.0,0.0,0.0
2017-02-12T04:20:00-05:00,0.0,0.0,0.0
2017-02-12T04:30:00-05:00,0.0,0.0,0.0
2017-02-12T04:40:00-05:00,0.0,0.0,0.0
2017-02-12T04:50:00-05:00,0.0,0.0,0.0
2017-02-12T05:00:00-05:00,0.0,0.0,0.0
2017-02-12T05:10:00-05:00,0.0,0.0,0.0
2017-02-12T05:20:00-05:00,0.0,0.0,0.0
2017-02-12T05:30:00-05:00,0.0,0.0,0.0
2017-02-12T05:40:00-05:00,0.0,0.0,0.0
2017-02-12T05:50:00-05:00,0.0,0.0,0.0
2017-02-12T06:00:00-05:00,0.0,0.0,0.0
2017-02-12T06:10:00-05:00,0.0,0.0,0.0
2017-02-12T06:20:00-05:00,0.0,0.0,0.0
2017-02-12T06:30:00-05:00,0.0,0.0,0.0
2017-02-12T06:40:00-05:00,0.0,0.0,0.0
2017-02-12T06:50:00-05:00,0.0,0.0,0.0
2017-02-12T07:00:00-05:00,0.0,0.0,0.0
2017-02-12T07:10:00-05:00,0.0,0.0,0.0
2017-02-12T07:20:00-05:00,0.0,0.0,0.0
2017-02-12T07:30:00-05:00,0.0,0.0,0.0
2017-02-12T07:40:00-05:00,0.0,0.0,0.0
2017-02-12T07:50:00-05:00,0.0,0.0,0.0
2017-02-12T08:00:00-05:00,0.0,0.0,0.0
2017-02-12T08:10:00-05:00,0.0,0.0,0.0
2017-02-12T08:20:00-05:00,0.0,0.0,0.0
2017-02-12T08:30:00-05:00,0.0,0.0,0.0
2017-02-12T08:40:00-05:00,0.0,0.0,0.0
2017-02-12T08:50:00-05:00,0.0,0.0,0.0
2017-02-12T09:00:00-05:00,0.0,0.0,0.0
2017-02-12T09:10:00-05:00,0.0,0.0,0.0
2017-02-12T09:20:00-05:00,0.0,0.0,0.0
2017-02-12T09:30:00-05:00,0.0,0.0,0.0
2017-02-12T09:40:00-05:00,0.0,0.0,0.0
2017-02-12T09:50:00-05:00,0.0,0.0,0.0
2017-02-12T10:00:00-05:00,0.0,0.0,0.0
2017-02-12T10:10:00-05:00,0.0,0.0,0.0
2017-02-12T10:20:00-05:00,0.0,0.0,0.0
2017-02-12T10:30:00-05:00,0.0,0.0,0.0
2017-02-12T10:40:00-05:00,0.0,0.0,0.0
2017-02-12T10:50:00-05:00,0.0,0.0,0.0
2017-02-12T11:00:00-05:00,0.0,0.0,0.0
2017-02-12T11:10:00-05:00,0.0,0.0,0.0
2017-02-12T11:20:00-05:00,0.0,0.0,0.0
2017-02-12T11:30:00-05:00,0.0,0.0,0.0
2017-02-12T11:40:00-05:00,0.0,0.0,0.0
2017-02-12T11:50:00-05:00,0.0,0.0,0.0
2017-02-12T12:00:00-05:00,0.0,0.0,0.0
2017-02-12T12:10:00-05:00,0.0,0.0,0.0
2017-02-12T12:20:00-05:00,0.0,0.0,0.0
2017-02-12T12:30:00-05:00,0.0,0.0,0.0
2017-02-12T12:40:00-05:00,0.0,0.0,0.0
2017-02-12T12:50:00-05:00,0.0,0.0,0.0
2017-02-12T13:00:00-05:00,0.0,0.0,0.0
2017-02-12T13:10:00-05:00,0.0,0.0,0.0
2017-02-12T13:20:00-05:00,0.0,0.0,0.0
2017-02-12T13:30:00-05:00,0.0,0.0,0.0
2017-02-12T13:40:00-05:00,0.0,0.0,0.0
2017-02-12T13:50:00-05:00,0.0,0.0,0.0
2017-02-12T14:00:00-05:00,0.0,0.0,0.0
2017-02-12T14:10:00-05:00,0.0,0.0,0.0
2017-02-12T14:20:00-05:00,0.0,0.0,0.0
2017-02-12T14:30:00-05:00,0.0,0.0,0.0
2017-02-12T14:40:00-05:00,0.0,0.0,0.0
2017-02-12T14:50:00-05:00,0.0,0.0,0.0
2017-02-12T15:00:00-05:00,0.0,0.0,0.0
2017-02-12T15:10:00-05:00,0.0,0.0,0.0
2017-02-12T15:20:00-05:00,0.0,0.0,0.0
2017-02-12T15:30:00-05:00,0.0,0.0,0.0
2017-02-12T15:40:00-05:00,0.0,0.0,0.0
2017-02-12T15:50:00-05:00,0.0,0.0,0.0
2017-02-12T16:00:00-05:00,0.0,0.0,0.0
2017-02-12T16:10:00-05:00,0.0,0.0,0.0
2017-02-12T16:20:00-05:00,0.0,0.0,0.0
2017-02-12T16:30:00-05:00,0.0,0.0,0.0
2017-02-12T16:40:00-05:00,0.0,0.0,0.0
2017-02-12T16:50:00-05:00,0.0,0.0,0.0
2017-02-12T17:00:00-05:00,0.0,0.0,0.0
2017-02-12T17:10:00-05:00,0.0,0.0,0.0
2017-02-12T17:20:00-05:00,0.0,0.0,0.0
2017-02-12T17:30:00-05:00,0.0,0.0,0.0
2017-02-12T17:40:00-05:00,0.0,0.0,0.0
2017-02-12T17:50:00-05:00,0.0,0.0,0.0
2017-02-12T18:00:00-05:00,0.0,0.0,0.0
2017-02-12T18:10:00-05:00,0.0,0.0,0.0
2017-02-12T18:20:00-05:00,0.0,0.0,0.0
2017-02-12T18:30:00-05:00,0.0,0.0,0.0
2017-02-12T18:40:00-05:00,0.0,0.0,0.0
2017-02-12T18:50:00-05:00,0.0,0.0,0.0
2017-02-12T19:00:00-05:00,0.0,0.0,0.0
2017-02-12T19:10:00-05:00,0.0,0.0,0.0
2017-02-12T19:20:00-05:00,0.0,0.0,0.0
2017-02-12T19:30:00-05:00,0.0,0.0,0.0
2017-02-12T19:40:00-05:00,0.0,0.0,0.0
2017-02-12T19:50:00-05:00,0.0,0.0,0.0
2017-02-12T20:00:00-05:00,0.0,0.0,0.0
2017-02-12T20:10:00-05:00,0.0,0.0,0.0
2017-02-12T20:20:00-05:00,0.0,0.0,0.0
2017-02-12T20:30:00-05:00,0.0,0.0,0.0
2017-02-12T20:40:00-05:00,0.0,0.0,0.0
2017-02-12T20:50:00-05:00,0.0,0.0,0.0
2017-02-12T21:00:00-05:00,0.0,0.0,0.0
2017-02-12T21:10:00-05:00,0.0,0.0,0.0
2017-02-12T21:20:00-05:00,0.0,0.0,0.0
2017-02-12T21:30:00-05:00,0.0,0.0,0.0
2017-02-12T21:40:00-05:00,0.0,0.0,0.0
2017-02-12T21:50:00-05:00,0.0,0.0,0.0
2017-02-12T22:00:00-05:00,0.0,0.0,0.0
2017-02-12T22:10:00-05:00,0.0,0.0,0.0
2017-02-12T22:20:00-05:00,0.0,0.0,0.0
2017-02-12T22:30:00-05:00,0.0,0.0,0.0
2017-02-12T22:40:00-05:00,0.0,0.0,0.0
2017-02-12T22:50:00-05:00,0.0,0.0,0.0
2017-02-12T23:00:00-05:00,0.0,0.0,0.0
2017-02-12T23:10:00-05:00,0.0,0.0,0.0
2017-02-12T23:20:00-05:00,0.0,0.0,0.0
2017-02-12T23:30:00-05:00,0.0,0.0,0.0
2017-02-12T23:40:00-05:00,0.0,0.0,0.0
2017-02-12T23:50:00-05:00,0.0,0.0,0.0
2017-02-13T00:00:00-05:00,0.0,0.0,0.0
2017-02-13T00:10:00-05:00,0.0,0.0,0.0
2017-02-13T00:20:00-05:00,0.0,0.0,0.0
2017-02-13T00:30:00-05:00,0.0,0.0,0.0
2017-02-13T00:40:00-05:00,0.0,0.0,0.0
2017-02-13T00:50:00-05:00,0.0,0.0,0.0
2017-02-13T01:00:00-05:00,0.0,0.0,0.0
2017-02-13T01:10:00-05:00,0.0,0.0,0.0
2017-02-13T01:20:00-05:00,0.0,0.0,0.0
2017-02-13T01:30:00-05:00,0.0,0.0,0.0
2017-02-13T01:40:00-05:00,0.0,0.0,0.0
2017-02-13T01:50:00-05:00,0.0,0.0,0.0
2017-02-13T02:00:00-05:00,0.0,0.0,0.0
2017-02-13T02:10:00-05:00,0.0,0.0,0.0
2017-02-13T02:20:00-05:00,0.0,0.0,0.0
2017-02-13T02:30:00-05:00,0.0,0.0,0.0
2017-02-13T02:40:00-05:00,0.0,0.0,0.0
2017-02-13T02:50:00-05:00,0.0,0.0,0.0
2017-02-13T03:00:00-05:00,0.0,0.0,0.0
2017-02-13T03:10:00-05:00,0.0,0.0,0.0
2017-02-13T03:20:00-05:00,0.0,0.0,0.0
2017-02-13T03:30:00-05:00,0.0,0.0,0.0
2017-02-13T03:40:00-05:00,0.0,0.0,0.0
2017-02-13T03:50:00-05:00,0.0,0.0,0.0
2017-02-13T04:00:00-05:00,0.0,0.0,0.0
2017-02-13T04:10:00-05:00,0.0,0.0,0.0
2017-02-13T04:20:00-05:00,0.0,0.0,0.0
2017-02-13T04:30:00-05:00,0.0,0.0,0.0
2017-02-13T04:40:00-05:00,0.0,0.0,0.0
2017-02-13T04:50:00-05:00,0.0,0.0,0.0
2017-02-13T05:00:00-05:00,0.0,0.0,0.0
2017-02-13T05:10:00-05:00,0.0,0.0,0.0
2017-02-13T05:20:00-05:00,0.0,0.0,0.0
2017-02-13T05:30:00-05:00,0.0,0.0,0.0
2017-02-13T05:40:00-05:00,0.0,0.0,0.0
2017-02-13T05:50:00-05:00,0.0,0.0,0.0
2017-02-13T06:00:00-05:00,0.0,0.0,0.0
2017-02-13T06:10:00-05:00,0.0,0.0,0.0
2017-02-13T06:20:00-05:00,0.0,0.0,0.0
2017-02-13T06:30:00-05:00,0.0,0.0,0.0
2017-02-13T06:40:00-05:00,0.0,0.0,0.0
2017-02-13T06:50:00-05:00,0.0,0.0,0.0
2017-02-13T07:00:00-05:00,0.0,0.0,0.0
2017-02-13T07:10:00-05:00,0.0,0.0,0.0
2017-02-13T07:20:00-05:00,0.0,0.0,0.0
2017-02-13T07:30:00-05:00,0.0,0.0,0.0
2017-02-13T07:40:00-05:00,0.0,0.0,0.0
2017-02-13T07:50:00-05:00,0.0,0.0,0.0
2017-02-13T08:00:00-05:00,0.0,0.0,0.0
2017-02-13T08:10:00-05:00,0.0,0.0,0.0
2017-02-13T08:20:00-05:00,0.0,0.0,0.0
2017-02-13T08:30:00-05:00,0.0,0.0,0.0
2017-02-13T08:40:00-05:00,0.0,0.0,0.0
2017-02-13T08:50:00-05:00,0.0,0.0,0.0
2017-02-13T09:00:00-05:00,1.104206475125,0.2898114242476449,1.104206475125
2017-02-13T09:10:00-05:00,1.104206475125,1.9737722149347956,1.104206475125
2017-02-13T09:20:00-05:00,1.104206475125,2.8745156154750977,1.104206475125
2017-02-13T09:30:00-05:00,1.104206475125,2.1583272716260544,1.104206475125
2017-02-13T09:40:00-05:00,1.104206475125,2.448642378017022,1.104206475125
2017-02-13T09:50:00-05:00,1.104206475125,2.428300573497378,1.104206475125
2017-02-13T10:00:00-05:00,1.104206475125,2.3633281458623037,1.104206475125
2017-02-13T10:10:00-05:00,1.104206475125,2.2876849412541786,1.104206475125
2017-02-13T10:20:00-05:00,1.104206475125,2.210836032639814,1.104206475125
2017-02-13T10:30:00-05:00,1.104206475125,2.1904735263093063,1.104206475125
2017-02-13T10:40:00-05:00,1.104206475125,2.275058948190573,1.104206475125
2017-02-13T10:50:00-05:00,1.104206475125,2.471875419815127,1.104206475125
2017-02-13T11:00:00-05:00,1.104206475125,2.757580210681654,1.104206475125
2017-02-13T11:10:00-05:00,1.104206475125,3.1177382465250956,1.104206475125
2017-02-13T11:20:00-05:00,1.104206475125,3.5322883576048487,1.104206475125
2017-02-13T11:30:00-05:00,1.104206475125,3.874905834056934,1.104206475125
2017-02-13T11:40:00-05:00,1.104206475125,4.0555601559608405,1.104206475125
2017-02-13T11:50:00-05:00,1.104206475125,4.129442285662974,1.104206475125
2017-02-13T12:00:00-05:00,1.104206475125,4.149397946168737,1.104206475125
2017-02-13T12:10:00-05:00,1.104206475125,4.160953914511848,1.104206475125
2017-02-13T12:20:00-05:00,1.104206475125,4.1671106775539615,1.104206475125
2017-02-13T12:30:00-05:00,1.104206475125,4.152478601474014,1.104206475125
2017-02-13T12:40:00-05:00,1.104206475125,4.141609680789691,1.104206475125
2017-02-13T12:50:00-05:00,1.104206475125,4.137021839688219,1.104206475125
2017-02-13T13:00:00-05:00,1.104206475125,4.143742455171875,1.104206475125
2017-02-13T13:10:00-05:00,1.104206475125,4.1400094452700165,1.104206475125
2017-02-13T13:20:00-05:00,1.104206475125,4.123796747221793,1.104206475125
2017-02-13T13:30:00-05:00,1.104206475125,4.067447156762057,1.104206475125
2017-02-13T13:40:00-05:00,1.104206475125,3.9642136253400295,1.104206475125
2017-02-13T13:50:00-05:00,1.104206475125,3.811032517352309,1.104206475125
2017-02-13T14:00:00-05:00,1.104206475125,3.638646460421305,1.104206475125
2017-02-13T14:10:00-05:00,1.104206475125,3.453589020006257,1.104206475125
2017-02-13T14:20:00-05:00,1.104206475125,3.2575594489535113,1.104206475125
2017-02-13T14:30:00-05:00,1.104206475125,3.089617401144911,1.104206475125
2017-02-13T14:40:00-05:00,1.104206475125,2.970128485868675,1.104206475125
2017-02-13T14:50:00-05:00,1.104206475125,2.897098822258743,1.104206475125
2017-02-13T15:00:00-05:00,1.104206475125,2.8282185016409,1.104206475125
2017-02-13T15:10:00-05:00,1.104206475125,2.78878034071928,1.104206475125
2017-02-13T15:20:00-05:00,1.104206475125,2.7687104716381823,1.104206475125
2017-02-13T15:30:00-05:00,1.104206475125,2.7405955499072356,1.104206475125
2017-02-13T15:40:00-05:00,1.104206475125,2.6818873784052637,1.104206475125
2017-02-13T15:50:00-05:00,1.104206475125,2.591449323154246,1.104206475125
2017-02-13T16:00:00-05:00,1.104206475125,2.500745784914742,1.104206475125
2017-02-13T16:10:00-05:00,1.104206475125,2.384594103864706,1.104206475125
2017-02-13T16:20:00-05:00,1.104206475125,2.2666481311873885,1.104206475125
2017-02-13T16:30:00-05:00,1.104206475125,2.1618875456536455,1.104206475125
2017-02-13T16:40:00-05:00,1.104206475125,2.074026965449242,1.104206475125
2017-02-13T16:50:00-05:00,1.104206475125,2.008692706846258,1.104206475125
2017-02-13T17:00:00-05:00,1.104206475125,1.942144818658364,1.104206475125
2017-02-13T17:10:00-05:00,1.104206475125,1.8821625286746302,1.104206475125
2017-02-13T17:20:00-05:00,1.104206475125,1.8248067913592847,1.104206475125
2017-02-13T17:30:00-05:00,1.104206475125,1.7578670801170397,1.104206475125
2017-02-13T17:40:00-05:00,1.104206475125,1.6979369545599872,1.104206475125
2017-02-13T17:50:00-05:00,1.104206475125,1.6277820784320705,1.104206475125
2017-02-13T18:00:00-05:00,0.0,0.0,0.0
2017-02-13T18:10:00-05:00,0.0,0.0,0.0
2017-02-13T18:20:00-05:00,0.0,0.0,0.0
2017-02-13T18:30:00-05:00,0.0,0.0,0.0
2017-02-13T18:40:00-05:00,0.0,0.0,0.0
2017-02-13T18:50:00-05:00,0.0,0.0,0.0
2017-02-13T19:00:00-05:00,0.0,0.0,0.0
2017-02-13T19:10:00-05:00,0.0,0.0,0.0
2017-02-13T19:20:00-05:00,0.0,0.0,0.0
2017-02-13T19:30:00-05:00,0.0,0.0,0.0
2017-02-13T19:40:00-05:00,0.0,0.0,0.0
2017-02-13T19:50:00-05:00,0.0,0.0,0.0
2017-02-13T20:00:00-05:00,0.0,0.0,0.0
2017-02-13T20:10:00-05:00,0.0,0.0,0.0
2017-02-13T20:20:00-05:00,0.0,0.0,0.0
2017-02-13T20:30:00-05:00,0.0,0.0,0.0
2017-02-13T20:40:00-05:00,0.0,0.0,0.0
2017-02-13T20:50:00-05:00,0.0,0.0,0.0
2017-02-13T21:00:00-05:00,0.0,0.0,0.0
2017-02-13T21:10:00-05:00,0.0,0.0,0.0
2017-02-13T21:20:00-05:00,0.0,0.0,0.0
2017-02-13T21:30:00-05:00,0.0,0.0,0.0
2017-02-13T21:40:00-05:00,0.0,0.0,0.0
2017-02-13T21:50:00-05:00,0.0,0.0,0.0
2017-02-13T22:00:00-05:00,0.0,0.0,0.0
2017-02-13T22:10:00-05:00,0.0,0.0,0.0
2017-02-13T22:20:00-05:00,0.0,0.0,0.0
2017-02-13T22:30:00-05:00,0.0,0.0,0.0
2017-02-13T22:40:00-05:00,0.0,0.0,0.0
2017-02-13T22:50:00-05:00,0.0,0.0,0.0
2017-02-13T23:00:00-05:00,0.0,0.0,0.0
2017-02-13T23:10:00-05:00,0.0,0.0,0.0
2017-02-13T23:20:00-05:00,0.0,0.0,0.0
2017-02-13T23:30:00-05:00,0.0,0.0,0.0
2017-02-13T23:40:00-05:00,0.0,0.0,0.0
2017-02-13T23:50:00-05:00,0.0,0.0,0.0
2017-02-14T00:00:00-05:00,0.0,0.0,0.0
2017-02-14T00:10:00-05:00,0.0,0.0,0.0
2017-02-14T00:20:00-05:00,0.0,0.0,0.0
2017-02-14T00:30:00-05:00,0.0,0.0,0.0
2017-02-14T00:40:00-05:00,0.0,0.0,0.0
2017-02-14T00:50:00-05:00,0.0,0.0,0.0
2017-02-14T01:00:00-05:00,0.0,0.0,0.0
2017-02-14T01:10:00-05:00,0.0,0.0,0.0
2017-02-14T01:20:00-05:00,0.0,0.0,0.0
2017-02-14T01:30:00-05:00,0.0,0.0,0.0
2017-02-14T01:40:00-05:00,0.0,0.0,0.0
2017-02-14T01:50:00-05:00,0.0,0.0,0.0
2017-02-14T02:00:00-05:00,0.0,0.0,0.0
2017-02-14T02:10:00-05:00,0.0,0.0,0.0
2017-02-14T02:20:00-05:00,0.0,0.0,0.0
2017-02-14T02:30:00-05:00,0.0,0.0,0.0
2017-02-14T02:40:00-05:00,0.0,0.0,0.0
2017-02-14T02:50:00-05:00,0.0,0.0,0.0
2017-02-14T03:00:00-05:00,0.0,0.0,0.0
2017-02-14T03:10:00-05:00,0.0,0.0,0.0
2017-02-14T03:20:00-05:00,0.0,0.0,0.0
2017-02-14T03:30:00-05:00,0.0,0.0,0.0
2017-02-14T03:40:00-05:00,0.0,0.0,0.0
2017-02-14T03:50:00-05:00,0.0,0.0,0.0
2017-02-14T04:00:00-05:00,0.0,0.0,0.0
2017-02-14T04:10:00-05:00,0.0,0.0,0.0
