datetime,Electricity:Facility_None(kWh),DistrictCooling:Facility_None(kWh),Electricity:Facility_None(kWh)
2017-07-21T07:20:00-05:00,0.0,3.1509369616250327,0.0
2017-07-21T07:30:00-05:00,0.0,3.3956804623860535,0.0
2017-07-21T07:40:00-05:00,0.0,3.6019532831364596,0.0
2017-07-21T07:50:00-05:00,0.0,3.8641323645617,0.0
2017-07-21T08:00:00-05:00,0.0,4.041993325893832,0.0
2017-07-21T08:10:00-05:00,0.0,4.167766772368521,0.0
2017-07-21T08:20:00-05:00,0.0,4.2433027298416635,0.0
2017-07-21T08:30:00-05:00,0.0,4.354668971738117,0.0
2017-07-21T08:40:00-05:00,0.0,4.525646263411257,0.0
2017-07-21T08:50:00-05:00,0.0,4.696931839113168,0.0
2017-07-21T09:00:00-05:00,0.0,4.8598124063000645,0.0
2017-07-21T09:10:00-05:00,0.0,4.985742215001285,0.0
2017-07-21T09:20:00-05:00,0.0,5.1019168688873675,0.0
2017-07-21T09:30:00-05:00,0.0,5.20442708891645,0.0
2017-07-21T09:40:00-05:00,0.0,5.25118823561808,0.0
2017-07-21T09:50:00-05:00,0.0,5.2706756282581395,0.0
2017-07-21T10:00:00-05:00,0.0,5.299011198861572,0.0
2017-07-21T10:10:00-05:00,0.0,5.313471545687533,0.0
2017-07-21T10:20:00-05:00,0.0,5.32707863239928,0.0
2017-07-21T10:30:00-05:00,0.0,5.346481903664703,0.0
2017-07-21T10:40:00-05:00,0.0,5.366764846992224,0.0
2017-07-21T10:50:00-05:00,0.0,5.3842490719715395,0.0
2017-07-21T11:00:00-05:00,0.0,5.393171127074523,0.0
2017-07-21T11:10:00-05:00,0.0,5.394256765107113,0.0
2017-07-21T11:20:00-05:00,0.0,5.386584996636324,0.0
2017-07-21T11:30:00-05:00,0.0,5.370297359990066,0.0
2017-07-21T11:40:00-05:00,0.0,5.345860122113555,0.0
2017-07-21T11:50:00-05:00,0.0,5.313638170250552,0.0
2017-07-21T12:00:00-05:00,0.0,5.274194303737539,0.0
2017-07-21T12:10:00-05:00,0.0,5.233113937200837,0.0
2017-07-21T12:20:00-05:00,0.0,5.196894188572948,0.0
2017-07-21T12:30:00-05:00,0.0,5.173473709664177,0.0
2017-07-21T12:40:00-05:00,0.0,5.1689245485006845,0.0
2017-07-21T12:50:00-05:00,0.0,5.185348618336065,0.0
2017-07-21T13:00:00-05:00,0.0,5.229377133769689,0.0
2017-07-21T13:10:00-05:00,0.0,5.286472582067358,0.0
2017-07-21T13:20:00-05:00,0.0,5.355464336193214,0.0
2017-07-21T13:30:00-05:00,0.0,5.432285564964772,0.0
2017-07-21T13:40:00-05:00,0.0,5.513661340933999,0.0
2017-07-21T13:50:00-05:00,0.0,5.596949251534409,0.0
2017-07-21T14:00:00-05:00,0.0,5.676019693001031,0.0
2017-07-21T14:10:00-05:00,0.0,5.751130353549642,0.0
2017-07-21T14:20:00-05:00,0.0,5.820841490941138,0.0
2017-07-21T14:30:00-05:00,0.0,5.881714228963934,0.0
2017-07-21T14:40:00-05:00,0.0,5.935806530159609,0.0
2017-07-21T14:50:00-05:00,0.0,5.982323574012278,0.0
2017-07-21T15:00:00-05:00,0.0,6.0186138278302215,0.0
2017-07-21T15:10:00-05:00,0.0,6.050159573586677,0.0
2017-07-21T15:20:00-05:00,0.0,6.077741697107609,0.0
2017-07-21T15:30:00-05:00,0.0,6.100476406814065,0.0
2017-07-21T15:40:00-05:00,0.0,6.117117838712912,0.0
2017-07-21T15:50:00-05:00,0.0,6.126449949022403,0.0
2017-07-21T16:00:00-05:00,0.0,6.125743316779175,0.0
2017-07-21T16:10:00-05:00,0.0,6.1148579060704025,0.0
2017-07-21T16:20:00-05:00,0.0,6.092765021049432,0.0
2017-07-21T16:30:00-05:00,0.0,6.058691519531353,0.0
2017-07-21T16:40:00-05:00,0.0,6.011849805540728,0.0
2017-07-21T16:50:00-05:00,0.0,5.950724321528769,0.0
2017-07-21T17:00:00-05:00,0.0,5.866441636209576,0.0
2017-07-21T17:10:00-05:00,0.0,5.78372745065208,0.0
2017-07-21T17:20:00-05:00,0.0,5.643758765672353,0.0
2017-07-21T17:30:00-05:00,0.0,5.510062025633956,0.0
2017-07-21T17:40:00-05:00,0.0,5.359243146643266,0.0
2017-07-21T17:50:00-05:00,0.0,5.190475704852011,0.0
2017-07-21T18:00:00-05:00,0.0,4.996144906191672,0.0
2017-07-21T18:10:00-05:00,0.0,4.781619794137204,0.0
2017-07-21T18:20:00-05:00,0.0,4.535353734459729,0.0
2017-07-21T18:30:00-05:00,0.0,4.267278276375848,0.0
2017-07-21T18:40:00-05:00,0.0,3.9759387863023674,0.0
2017-07-21T18:50:00-05:00,0.0,3.6325483271146712,0.0
2017-07-21T19:00:00-05:00,0.0,3.278293541628975,0.0
2017-07-21T19:10:00-05:00,0.0,2.962690952494598,0.0
2017-07-21T19:20:00-05:00,0.0,2.6971774319951676,0.0
2017-07-21T19:30:00-05:00,0.0,2.495869083212464,0.0
2017-07-21T19:40:00-05:00,0.0,2.380871700325498,0.0
2017-07-21T19:50:00-05:00,0.0,2.2589205440244395,0.0
2017-07-21T20:00:00-05:00,0.0,2.1512909548496215,0.0
2017-07-21T20:10:00-05:00,0.0,2.05890828566635,0.0
2017-07-21T20:20:00-05:00,0.0,1.9900035327878163,0.0
2017-07-21T20:30:00-05:00,0.0,1.9375260700513475,0.0
2017-07-21T20:40:00-05:00,0.0,1.8878133360649345,0.0
2017-07-21T20:50:00-05:00,0.0,1.8405460783494698,0.0
2017-07-21T21:00:00-05:00,0.0,1.7957286203117322,0.0
2017-07-21T21:10:00-05:00,0.0,1.7462060685380472,0.0
2017-07-21T21:20:00-05:00,0.0,1.6922013409529433,0.0
2017-07-21T21:30:00-05:00,0.0,1.6409725512456608,0.0
2017-07-21T21:40:00-05:00,0.0,1.5921568171387155,0.0
2017-07-21T21:50:00-05:00,0.0,1.5454275470997292,0.0
2017-07-21T22:00:00-05:00,0.0,1.4970379347522953,0.0
2017-07-21T22:10:00-05:00,0.0,1.4424033981570097,0.0
2017-07-21T22:20:00-05:00,0.0,1.3852377478369022,0.0
2017-07-21T22:30:00-05:00,0.0,1.3266781575947615,0.0
2017-07-21T22:40:00-05:00,0.0,1.2683585573252185,0.0
2017-07-21T22:50:00-05:00,0.0,1.2110320779076023,0.0
2017-07-21T23:00:00-05:00,0.0,1.1500667351155536,0.0
2017-07-21T23:10:00-05:00,0.0,1.0905938996681626,0.0
2017-07-21T23:20:00-05:00,0.0,1.0323946400945374,0.0
2017-07-21T23:30:00-05:00,0.0,0.9752874501739418,0.0
2017-07-21T23:40:00-05:00,0.0,0.9191222566984525,0.0
2017-07-21T23:50:00-05:00,0.0,0.863772439347284,0.0
