datetime,Electricity:Facility_None(kWh),Electricity:Facility_None(kWh)
2017-07-21T00:00:00-05:00,0.20929579794614578,0.20929579794614578
2017-07-21T00:10:00-05:00,0.19750645974941708,0.19750645974941708
2017-07-21T00:20:00-05:00,0.18620745182316828,0.18620745182316828
2017-07-21T00:30:00-05:00,0.17535332895622313,0.17535332895622313
2017-07-21T00:40:00-05:00,0.1648955288488275,0.1648955288488275
2017-07-21T00:50:00-05:00,0.15479263144656255,0.15479263144656255
2017-07-21T01:00:00-05:00,0.14530189085129983,0.14530189085129983
2017-07-21T01:10:00-05:00,0.13634024579969387,0.13634024579969387
2017-07-21T01:20:00-05:00,0.1279286959309845,0.1279286959309845
2017-07-21T01:30:00-05:00,0.12001075123461388,0.12001075123461388
2017-07-21T01:40:00-05:00,0.11252020042561132,0.11252020042561132
2017-07-21T01:50:00-05:00,0.10539998527502005,0.10539998527502005
2017-07-21T02:00:00-05:00,0.09872394739678786,0.09872394739678786
2017-07-21T02:10:00-05:00,0.09244146842950328,0.09244146842950328
2017-07-21T02:20:00-05:00,0.08654188544185724,0.08654188544185724
2017-07-21T02:30:00-05:00,0.08098364800668507,0.08098364800668507
2017-07-21T02:40:00-05:00,0.0757236573118886,0.0757236573118886
2017-07-21T02:50:00-05:00,0.07072546416683716,0.07072546416683716
2017-07-21T03:00:00-05:00,0.06595906295340757,0.06595906295340757
2017-07-21T03:10:00-05:00,0.06140037229109965,0.06140037229109965
2017-07-21T03:20:00-05:00,0.05703026680000039,0.05703026680000039
2017-07-21T03:30:00-05:00,0.05283370462907595,0.05283370462907595
2017-07-21T03:40:00-05:00,0.048799443702979076,0.048799443702979076
2017-07-21T03:50:00-05:00,0.04491975559325177,0.04491975559325177
2017-07-21T04:00:00-05:00,0.0412794726963441,0.0412794726963441
2017-07-21T04:10:00-05:00,0.037848888874045146,0.037848888874045146
2017-07-21T04:20:00-05:00,0.03466136083008141,0.03466136083008141
2017-07-21T04:30:00-05:00,0.03171198626741854,0.03171198626741854
2017-07-21T04:40:00-05:00,0.029002707066568188,0.029002707066568188
2017-07-21T04:50:00-05:00,0.026405190543685307,0.026405190543685307
2017-07-21T05:00:00-05:00,0.024201564396405383,0.024201564396405383
2017-07-21T05:10:00-05:00,0.022396998225508776,0.022396998225508776
2017-07-21T05:20:00-05:00,0.02098270496266436,0.02098270496266436
2017-07-21T05:30:00-05:00,0.019937394913006824,0.019937394913006824
2017-07-21T05:40:00-05:00,0.021468242728566973,0.021468242728566973
2017-07-21T05:50:00-05:00,0.030072708155398926,0.030072708155398926
2017-07-21T06:00:00-05:00,0.05486821387251536,0.05486821387251536
2017-07-21T06:10:00-05:00,0.10234577510140817,0.10234577510140817
2017-07-21T06:20:00-05:00,0.17565161332070423,0.17565161332070423
2017-07-21T06:30:00-05:00,0.27661732030397473,0.27661732030397473
2017-07-21T06:40:00-05:00,0.4001744608711987,0.4001744608711987
2017-07-21T06:50:00-05:00,0.5400034117642909,0.5400034117642909
2017-07-21T07:00:00-05:00,0.6915735035671468,0.6915735035671468
2017-07-21T07:10:00-05:00,0.8483997502266406,0.8483997502266406
2017-07-21T07:20:00-05:00,1.0069087332347744,1.0069087332347744
2017-07-21T07:30:00-05:00,1.1639735802171574,1.1639735802171574
2017-07-21T07:40:00-05:00,1.3172787654713112,1.3172787654713112
2017-07-21T07:50:00-05:00,1.4686811373990178,1.4686811373990178
2017-07-21T08:00:00-05:00,1.6165723632558249,1.6165723632558249
2017-07-21T08:10:00-05:00,1.7581028513301837,1.7581028513301837
2017-07-21T08:20:00-05:00,1.8913925516651575,1.8913925516651575
2017-07-21T08:30:00-05:00,2.0159403504102094,2.0159403504102094
2017-07-21T08:40:00-05:00,2.131750919441857,2.131750919441857
2017-07-21T08:50:00-05:00,2.2389624049741483,2.2389624049741483
2017-07-21T09:00:00-05:00,2.3358995525179784,2.3358995525179784
2017-07-21T09:10:00-05:00,2.424039130382241,2.424039130382241
2017-07-21T09:20:00-05:00,2.503570214951477,2.503570214951477
2017-07-21T09:30:00-05:00,2.5748718333084963,2.5748718333084963
2017-07-21T09:40:00-05:00,2.6383344825649946,2.6383344825649946
2017-07-21T09:50:00-05:00,2.6957228819453225,2.6957228819453225
2017-07-21T10:00:00-05:00,2.7474455801537685,2.7474455801537685
2017-07-21T10:10:00-05:00,2.7973696850055703,2.7973696850055703
2017-07-21T10:20:00-05:00,2.844666433109396,2.844666433109396
2017-07-21T10:30:00-05:00,2.888553430061662,2.888553430061662
2017-07-21T10:40:00-05:00,2.92779659079706,2.92779659079706
2017-07-21T10:50:00-05:00,2.9626609208623704,2.9626609208623704
2017-07-21T11:00:00-05:00,2.986178847043955,2.986178847043955
2017-07-21T11:10:00-05:00,3.003286256931869,3.003286256931869
2017-07-21T11:20:00-05:00,3.0135071714052617,3.0135071714052617
2017-07-21T11:30:00-05:00,3.0165952180821356,3.0165952180821356
2017-07-21T11:40:00-05:00,3.0138688497617436,3.0138688497617436
2017-07-21T11:50:00-05:00,3.005869324071883,3.005869324071883
2017-07-21T12:00:00-05:00,2.991129991100079,2.991129991100079
2017-07-21T12:10:00-05:00,2.9745573487188017,2.9745573487188017
2017-07-21T12:20:00-05:00,2.9603954529592347,2.9603954529592347
2017-07-21T12:30:00-05:00,2.9539980275827693,2.9539980275827693
2017-07-21T12:40:00-05:00,2.959733671609631,2.959733671609631
2017-07-21T12:50:00-05:00,2.9751705994072193,2.9751705994072193
2017-07-21T13:00:00-05:00,3.0043187196849073,3.0043187196849073
2017-07-21T13:10:00-05:00,3.041234485096144,3.041234485096144
2017-07-21T13:20:00-05:00,3.085542831848768,3.085542831848768
2017-07-21T13:30:00-05:00,3.128846769232803,3.128846769232803
2017-07-21T13:40:00-05:00,3.167182523551654,3.167182523551654
2017-07-21T13:50:00-05:00,3.2074567489413086,3.2074567489413086
2017-07-21T14:00:00-05:00,3.244454359117089,3.244454359117089
2017-07-21T14:10:00-05:00,3.277940176340741,3.277940176340741
2017-07-21T14:20:00-05:00,3.305508473601293,3.305508473601293
2017-07-21T14:30:00-05:00,3.3323036240934223,3.3323036240934223
2017-07-21T14:40:00-05:00,3.3581610983066374,3.3581610983066374
2017-07-21T14:50:00-05:00,3.3826013516980296,3.3826013516980296
2017-07-21T15:00:00-05:00,3.40143315698145,3.40143315698145
2017-07-21T15:10:00-05:00,3.417555275630547,3.417555275630547
2017-07-21T15:20:00-05:00,3.430674162124324,3.430674162124324
2017-07-21T15:30:00-05:00,3.4407809166120984,3.4407809166120984
2017-07-21T15:40:00-05:00,3.4478939194678393,3.4478939194678393
2017-07-21T15:50:00-05:00,3.451988646782148,3.451988646782148
2017-07-21T16:00:00-05:00,3.4516716691796376,3.4516716691796376
2017-07-21T16:10:00-05:00,3.4480380687082457,3.4480380687082457
2017-07-21T16:20:00-05:00,3.4409382988301997,3.4409382988301997
2017-07-21T16:30:00-05:00,3.412860035282292,3.412860035282292
2017-07-21T16:40:00-05:00,3.3887907405769457,3.3887907405769457
2017-07-21T16:50:00-05:00,3.356289006258405,3.356289006258405
2017-07-21T17:00:00-05:00,3.315206440368573,3.315206440368573
2017-07-21T17:10:00-05:00,3.2769282337129915,3.2769282337129915
2017-07-21T17:20:00-05:00,3.2164768354804103,3.2164768354804103
2017-07-21T17:30:00-05:00,3.1058433731454564,3.1058433731454564
2017-07-21T17:40:00-05:00,2.9940619864735587,2.9940619864735587
2017-07-21T17:50:00-05:00,2.870429720813332,2.870429720813332
2017-07-21T18:00:00-05:00,2.728310848014162,2.728310848014162
2017-07-21T18:10:00-05:00,2.57353481714808,2.57353481714808
2017-07-21T18:20:00-05:00,2.3982369726000647,2.3982369726000647
2017-07-21T18:30:00-05:00,2.2082645427565204,2.2082645427565204
2017-07-21T18:40:00-05:00,2.0037466635441414,2.0037466635441414
2017-07-21T18:50:00-05:00,1.7922646322227795,1.7922646322227795
2017-07-21T19:00:00-05:00,1.5891498064087144,1.5891498064087144
2017-07-21T19:10:00-05:00,1.409572284984317,1.409572284984317
2017-07-21T19:20:00-05:00,1.2580479811293037,1.2580479811293037
2017-07-21T19:30:00-05:00,1.1318672787657118,1.1318672787657118
